Response ID,Response Parent ID,Response Family ID,Submitted Time (UTC),Synced Time (UTC),Tags,type_of_toilet,name_gp,name_village,name_sub_district,ulb_selection,ulb_selection_target,ulb_selection_ulb,ulb_selection_district,ulb_selection_partner_name,site_loc_s1_latitude,site_loc_s1_longitude,site_loc_s1_accuracy,beneficiary_id_type,toilet_pit_type,pit_yn_s1,image_stage1_pit,additional_image
05f8221b-9f27-4937-981f-d00df41dbb36,"",05f8221b-9f27-4937-981f-d00df41dbb36,2018-03-17T09:34:26.420000,2018-03-17T09:34:33.843000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8877525,77.8710541,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FFuEvOccDpEAfY8GG1npR%2F1fea6708-f8d4-4d50-b07f-c02f28fa652f.jpeg,""
05647466-2a7b-4a00-9c5b-d314e889e272,"",05647466-2a7b-4a00-9c5b-d314e889e272,2018-03-17T09:44:04.014000,2018-03-17T09:48:03.092000,"",1,"","","",aab7b1ee-151b-4329-8273-3f31b370578e,500,Roorkee,Haridwar,GRAVIS,29.883013,77.874871,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FfC76p2ZopNTjg2CBDnxs%2F15902f44-07c8-4a7a-9b5e-8f79fc8127fa.jpeg,""
fa83310a-fbc6-48b4-9841-c54344034bd0,"",fa83310a-fbc6-48b4-9841-c54344034bd0,2018-03-17T10:29:26.038000,2018-03-17T10:29:44.943000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.886962,77.8702631,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2F28srCapUWCub2VTEaNQr%2F59569bce-9698-43f2-878b-2cf1aec842bf.jpeg,""
1e42ae7d-1733-4d7b-a4fa-949b6f9e95d2,"",1e42ae7d-1733-4d7b-a4fa-949b6f9e95d2,2018-03-17T10:42:48.126000,2018-03-17T10:42:56.594000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8405138,77.8682959,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2Fhw6wwMfUJMlZyZgFZZAR%2F00ce4123-880e-47cc-9e5a-413aa206d571.jpeg,""
6d340b84-5e8b-4081-b5a6-34795e26057c,"",6d340b84-5e8b-4081-b5a6-34795e26057c,2018-03-17T10:48:41.884000,2018-03-17T10:50:44.266000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8404915,77.8685404,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FxKI9yXFUFnPuy7QoRQp7%2F28bd955e-27e3-4346-b9dd-baf86e8292da.jpeg,""
d064bc9b-4732-4854-a128-6600c189e056,"",d064bc9b-4732-4854-a128-6600c189e056,2018-03-17T11:03:36.218000,2018-03-17T11:03:44.392000,"",1,"","","",899e3c1e-0748-4192-9c69-d505473a78e3,53,Landhaura,Haridwar,LEADERS,29.7984583,77.9326733,10,1,1,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2F7HnlfmlI5cgNOFKQBpGO%2Fe91eaede-146b-4811-8295-65563dc60e08.jpeg,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2Fpv7uR7olBT92Otmc2LCg%2F7HnlfmlI5cgNOFKQBpGO%2F6cb07090-3e4a-4570-8706-bffc527c9899.jpeg
44652c8e-e2c4-4fda-9a72-b714a77b1a90,"",44652c8e-e2c4-4fda-9a72-b714a77b1a90,2018-03-17T11:56:20.131000,2018-03-17T11:56:27.415000,"",1,"","","",c68d975c-061c-4d2f-8122-ac0e2fb3be51,809,Piran Kaliyar,Haridwar,VARDAN,29.9277032,77.9353906,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FA4pCrbCdhMTDKnfEjfPy%2Feacb8fcc-62b8-42ef-8fff-bd8f6fcafae2.jpeg,""
6627df3e-a1fe-46a3-96f9-76e20429b33a,"",6627df3e-a1fe-46a3-96f9-76e20429b33a,2018-03-18T06:21:06.640000,2018-03-18T06:21:21.617000,"",1,"","","",aab7b1ee-151b-4329-8273-3f31b370578e,500,Roorkee,Haridwar,GRAVIS,29.8879902,77.8729062,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FfC76p2ZopNTjg2CBDnxs%2F75d48e9b-56f4-4d71-b94e-1de9acd5d131.jpeg,""
ddf8a43c-6b56-4a0f-b841-0ee9e4b17bce,"",ddf8a43c-6b56-4a0f-b841-0ee9e4b17bce,2018-03-18T06:27:25.899000,2018-03-18T06:27:33.276000,"",1,"","","",861ba256-75ab-4abe-adb3-6b8c58e7d4f4,464,Haridwar Nagar Nigam,Haridwar,Adarsh Yuva Samiti,29.9324193,78.111924,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FNe9v1xsGWfFAQyEWgO9T%2F9643e3f6-3f0d-4caf-aac4-ad7115e56a1b.jpeg,""
5eda65d2-8ca3-4b18-88e6-0609f7d11d21,"",5eda65d2-8ca3-4b18-88e6-0609f7d11d21,2018-03-18T06:41:59.271000,2018-03-18T06:45:05.179000,"",1,"","","",aab7b1ee-151b-4329-8273-3f31b370578e,500,Roorkee,Haridwar,GRAVIS,29.8885079,77.8746092,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FfC76p2ZopNTjg2CBDnxs%2F55abd618-de28-403d-892b-7c2fe7d2d7f0.jpeg,""
1a6dae97-d32f-48f6-a2e4-0522064acd6a,"",1a6dae97-d32f-48f6-a2e4-0522064acd6a,2018-03-18T06:52:18.679000,2018-03-18T06:53:05.282000,"",1,"","","",aab7b1ee-151b-4329-8273-3f31b370578e,500,Roorkee,Haridwar,GRAVIS,29.8885251,77.8745655,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FfC76p2ZopNTjg2CBDnxs%2F7db7c8c2-4d75-4938-8d96-b693be9a9502.jpeg,""
7e143281-3ed8-484d-9cfc-ec359511849d,"",7e143281-3ed8-484d-9cfc-ec359511849d,2018-03-18T09:36:40.062000,2018-03-18T09:36:53.737000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8802763,77.910151,1913,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FmRs3hLZ2YgWtJlTX6D5O%2F8842ec2e-4d9e-46ce-96c6-4b5f40282e16.jpeg,""
62947d87-d119-4e77-a23f-2e497f9c7222,"",62947d87-d119-4e77-a23f-2e497f9c7222,2018-03-18T09:41:14.272000,2018-03-18T09:41:23.508000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8795667,77.9053717,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FmRs3hLZ2YgWtJlTX6D5O%2Fa9bde9ef-b2c9-473c-bf42-b0edea79ad52.jpeg,""
da8e0f9d-86e9-4b19-ae87-0985be07af31,"",da8e0f9d-86e9-4b19-ae87-0985be07af31,2018-03-18T09:47:15.228000,2018-03-18T09:48:20.094000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8474913,77.8726497,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FxKI9yXFUFnPuy7QoRQp7%2Fe6ec9b69-9c83-4b70-a340-f25dc7bf3d7a.jpeg,""
bb794358-7c55-4693-8a1e-cbda27ff3436,"",bb794358-7c55-4693-8a1e-cbda27ff3436,2018-03-18T10:31:10.676000,2018-03-18T10:31:19.347000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8840501,77.8629903,2200,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FxETuJ4pEqhrx817w8X9Y%2Fcd500fe0-15db-4c07-9e37-e45ccdeba5c4.jpeg,""
e021046f-b64c-443a-ba3d-44cabad555a7,"",e021046f-b64c-443a-ba3d-44cabad555a7,2018-03-18T10:36:08.711000,2018-03-18T10:36:18.505000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8840501,77.8629903,2200,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FxETuJ4pEqhrx817w8X9Y%2F956f180f-c350-4223-8d1b-5a222b21e70f.jpeg,""
017d0bae-e02f-42c6-8059-f64b2f35e90c,"",017d0bae-e02f-42c6-8059-f64b2f35e90c,2018-03-18T10:40:23.250000,2018-03-18T10:40:31.998000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8840501,77.8629903,2200,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FxETuJ4pEqhrx817w8X9Y%2Ff2ef031b-a413-4450-92a6-07af63d22256.jpeg,""
37b288dd-b34e-47ea-8bef-025af5f3bb63,"",37b288dd-b34e-47ea-8bef-025af5f3bb63,2018-03-18T11:13:59.105000,2018-03-18T11:14:08.788000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8925707,77.8665629,3400,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FxETuJ4pEqhrx817w8X9Y%2Fc2ffd6fc-94ff-41bb-a98b-3430c3a357f1.jpeg,""
542260a4-17d9-42ab-9591-6d0bf404facd,"",542260a4-17d9-42ab-9591-6d0bf404facd,2018-03-18T11:41:19.834000,2018-03-18T11:41:28.660000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8823631,77.8640497,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FbsTX1OgKDleExyjfveq1%2F170f2086-b05f-46bc-9f72-d25007221d3d.jpeg,""
eb75c74f-9647-45d9-8671-5406c0cf65eb,"",eb75c74f-9647-45d9-8671-5406c0cf65eb,2018-03-18T11:45:09.582000,2018-03-18T11:45:19.025000,"",1,"","","",c68d975c-061c-4d2f-8122-ac0e2fb3be51,809,Piran Kaliyar,Haridwar,VARDAN,29.9292696,77.9339061,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FA4pCrbCdhMTDKnfEjfPy%2F76a61e40-2a62-4d55-ad2e-d0605ac4f2ef.jpeg,""
01f682fe-118e-440f-a3af-19f8a68147c4,"",01f682fe-118e-440f-a3af-19f8a68147c4,2018-03-18T12:00:54.292000,2018-03-18T12:01:02.232000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8925707,77.8665629,3400,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FxETuJ4pEqhrx817w8X9Y%2F70c81fbc-a958-42dd-99af-62eaba472e1c.jpeg,""
96b29610-4eed-4b41-8eed-961f1700e50f,"",96b29610-4eed-4b41-8eed-961f1700e50f,2018-03-18T12:04:01.402000,2018-03-18T12:04:20.986000,"",1,"","","",c68d975c-061c-4d2f-8122-ac0e2fb3be51,809,Piran Kaliyar,Haridwar,VARDAN,29.9320821,77.9344847,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FA4pCrbCdhMTDKnfEjfPy%2F93f92ce0-d56d-4c1c-aea1-b6a27c38fc2d.jpeg,""
8a183b84-6dff-4a61-85bd-3faa538b21fe,"",8a183b84-6dff-4a61-85bd-3faa538b21fe,2018-03-18T12:13:06.409000,2018-03-18T12:13:18.311000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8808988,77.9058531,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FmRs3hLZ2YgWtJlTX6D5O%2Fd7bab9e3-d9e7-4746-8ccc-ccc604bea593.jpeg,""
44c0998b-ffb9-4d9e-bdc7-88a19a5980f0,"",44c0998b-ffb9-4d9e-bdc7-88a19a5980f0,2018-03-18T12:15:53.859000,2018-03-18T12:15:59.500000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8918795,77.8700312,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FFuEvOccDpEAfY8GG1npR%2F078f44f8-d59a-4979-b04c-fd37b674b107.jpeg,""
0e3ffeab-de20-44cd-9d43-dd6020a084f9,"",0e3ffeab-de20-44cd-9d43-dd6020a084f9,2018-03-18T12:21:39.301000,2018-03-18T12:22:27.936000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8802167,77.90562,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FmRs3hLZ2YgWtJlTX6D5O%2Fecc4fb20-25ef-4086-a604-907c8b184f23.jpeg,""
55e56caa-7130-4a48-a7c4-059a67f7474b,"",55e56caa-7130-4a48-a7c4-059a67f7474b,2018-03-18T12:50:50.547000,2018-03-18T12:51:09.338000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8801127,77.9069937,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FmRs3hLZ2YgWtJlTX6D5O%2F64878140-490f-4e20-a213-3927ac3a058e.jpeg,""
43ea13c9-0fcc-4a4d-bc70-ef9364f39cfa,"",43ea13c9-0fcc-4a4d-bc70-ef9364f39cfa,2018-03-18T13:13:37.052000,2018-03-18T13:13:48.073000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8873011,77.8702041,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2F28srCapUWCub2VTEaNQr%2F207e3581-0b97-4584-ab13-aeca6adddb68.jpeg,""
eecee8e4-14e3-4e92-baa7-1308d7cee20f,"",eecee8e4-14e3-4e92-baa7-1308d7cee20f,2018-03-18T13:15:38.041000,2018-03-18T13:15:47.527000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8873888,77.8700067,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2F28srCapUWCub2VTEaNQr%2F6d8da5a3-e501-407f-a283-deadafda7d46.jpeg,""
3317aed9-d780-4943-804e-cb38010d522d,"",3317aed9-d780-4943-804e-cb38010d522d,2018-03-19T03:29:14.713000,2018-03-19T04:13:43.942000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8637832,77.8645359,87.6,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FmRs3hLZ2YgWtJlTX6D5O%2Fe08711f7-0167-47d0-bc18-1e4148c8cc8d.jpeg,""
5bc05681-a833-46c2-b821-cc4c8a196249,"",5bc05681-a833-46c2-b821-cc4c8a196249,2018-03-19T04:16:02.677000,2018-03-19T04:17:08.918000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8801562,77.9055986,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FmRs3hLZ2YgWtJlTX6D5O%2F8c69afb4-fb8d-4ee5-bf6d-c1271d465428.jpeg,""
cc094c64-976d-42e9-a746-b5fd4b403e51,"",cc094c64-976d-42e9-a746-b5fd4b403e51,2018-03-19T04:51:35.062000,2018-03-19T04:51:47.024000,"",1,"","","",c68d975c-061c-4d2f-8122-ac0e2fb3be51,809,Piran Kaliyar,Haridwar,VARDAN,29.9180548,77.9471799,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FJleN8qH0NPclnEnBjxzc%2Fa3cda5e5-a95d-4804-a7a9-b51d4639a4da.jpeg,""
dd37b208-2d69-4e00-9ce2-302e5e7daa8a,"",dd37b208-2d69-4e00-9ce2-302e5e7daa8a,2018-03-19T05:29:50.574000,2018-03-19T05:30:47.326000,"",1,"","","",c68d975c-061c-4d2f-8122-ac0e2fb3be51,809,Piran Kaliyar,Haridwar,VARDAN,29.9165224,77.9469887,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FJleN8qH0NPclnEnBjxzc%2F7ff2b89d-5796-40ec-b3ce-66f6bca0d971.jpeg,""
21b4f7eb-ec78-4d87-bf61-63d8de2f2678,"",21b4f7eb-ec78-4d87-bf61-63d8de2f2678,2018-03-19T05:34:58.307000,2018-03-19T05:35:14.017000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8670097,77.90893,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2Ft6mUmpQWQGswXSdkVgfL%2Fe0a2dbeb-b4c5-480c-8878-3a8c18fbd914.jpeg,""
acb4b68a-5201-447b-85d8-cadda9cc3547,"",acb4b68a-5201-447b-85d8-cadda9cc3547,2018-03-19T05:24:07.885000,2018-03-19T05:39:31.840000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8465748,77.8719362,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FxKI9yXFUFnPuy7QoRQp7%2F226dcfaf-84d8-4d93-aa9e-01eeace8ab48.jpeg,""
df6537b0-6173-4a76-96f4-a2165e50d589,"",df6537b0-6173-4a76-96f4-a2165e50d589,2018-03-19T06:42:28.573000,2018-03-19T06:43:00.583000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.847967,77.8724421,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FxKI9yXFUFnPuy7QoRQp7%2Fee1a52df-a8e5-416a-806d-8596ffa0747a.jpeg,""
7e006d06-20a1-4345-9545-84fdbb6b7d1f,"",7e006d06-20a1-4345-9545-84fdbb6b7d1f,2018-03-19T06:44:22.334000,2018-03-19T06:44:31.209000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8459223,77.8714049,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2Fhw6wwMfUJMlZyZgFZZAR%2Fa3d29713-3be7-420f-a2c2-643323578f7d.jpeg,""
d7fcb768-339c-4de0-ad8f-a3cf52ebd098,"",d7fcb768-339c-4de0-ad8f-a3cf52ebd098,2018-03-19T07:18:17.605000,2018-03-19T07:18:26.182000,"",1,"","","",aab7b1ee-151b-4329-8273-3f31b370578e,500,Roorkee,Haridwar,GRAVIS,29.8844731,77.8728061,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FzYEC7dMx5I7rc8asprAp%2F93e3b025-cfe9-4e9e-b132-cb13cd7ea6d0.jpeg,""
a9486819-d1e1-4840-947d-f1e595c69911,"",a9486819-d1e1-4840-947d-f1e595c69911,2018-03-19T09:06:01.687000,2018-03-19T09:13:21.093000,"",1,"","","",aab7b1ee-151b-4329-8273-3f31b370578e,500,Roorkee,Haridwar,GRAVIS,29.884336,77.8740385,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FfC76p2ZopNTjg2CBDnxs%2F7ef01a4d-9221-4ff5-b0ad-e8b4e5a630ab.jpeg,""
c0705869-f7d6-4f47-b288-090de2b6b869,"",c0705869-f7d6-4f47-b288-090de2b6b869,2018-03-19T09:47:40.402000,2018-03-19T09:47:52.423000,"",1,"","","",aab7b1ee-151b-4329-8273-3f31b370578e,500,Roorkee,Haridwar,GRAVIS,29.8842095,77.8743057,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FzYEC7dMx5I7rc8asprAp%2F9e4d9fb4-63bc-4988-b370-0fbe4d6f2a99.jpeg,""
258de5db-9c50-4cbc-ba35-59fc2e201410,"",258de5db-9c50-4cbc-ba35-59fc2e201410,2018-03-19T09:47:21.936000,2018-03-19T09:48:32.878000,"",1,"","","",aab7b1ee-151b-4329-8273-3f31b370578e,500,Roorkee,Haridwar,GRAVIS,29.884271,77.8745119,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FfC76p2ZopNTjg2CBDnxs%2F3bb98ac5-fb6c-432b-8b80-21e53e5cfdf6.jpeg,""
8c454478-0ff4-4192-8422-00c6ec187ee6,"",8c454478-0ff4-4192-8422-00c6ec187ee6,2018-03-19T09:52:35.375000,2018-03-19T09:52:43.836000,"",1,"","","",aab7b1ee-151b-4329-8273-3f31b370578e,500,Roorkee,Haridwar,GRAVIS,29.8842071,77.8744041,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FzYEC7dMx5I7rc8asprAp%2F9e167fc9-1032-4475-98bf-94538724569f.jpeg,""
d3a5e654-7f0a-4460-bac8-b7c4a3db550d,"",d3a5e654-7f0a-4460-bac8-b7c4a3db550d,2018-03-19T10:09:55.511000,2018-03-19T10:10:02.078000,"",1,"","","",c68d975c-061c-4d2f-8122-ac0e2fb3be51,809,Piran Kaliyar,Haridwar,VARDAN,29.9211633,77.9453433,10,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FJleN8qH0NPclnEnBjxzc%2F8357201c-af06-41dd-b3b0-163a298b2a3a.jpeg,""
d98eb655-bd03-40f5-987c-84ea58be163a,"",d98eb655-bd03-40f5-987c-84ea58be163a,2018-03-19T10:11:26.069000,2018-03-19T10:11:34.314000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.840827,77.8685835,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2Fhw6wwMfUJMlZyZgFZZAR%2Fd49306a9-fa47-48a7-b307-a95d500ab562.jpeg,""
29803250-7083-42d8-9004-045c40756724,"",29803250-7083-42d8-9004-045c40756724,2018-03-19T10:34:56.016000,2018-03-19T10:35:05.694000,"",1,"","","",c09cd9f8-6b0d-4a39-8512-e9edbc8465c1,171,Roorkee,Haridwar,Gramin Takniki Samiti,29.8880786,77.8671013,12.605,1,2,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FxETuJ4pEqhrx817w8X9Y%2Fa3cf72c8-f754-4d9e-960c-f2140b2f2be0.jpeg,""
8c1b0d9d-ec0d-4ec1-bb64-ad98b3ea0e03,"",8c1b0d9d-ec0d-4ec1-bb64-ad98b3ea0e03,2018-03-19T11:04:32.033000,2018-03-19T11:04:39.018000,"",1,"","","",80171690-65e1-4f8c-89dc-d2140fea3dae,500,Selaqui,Dehradun,Gramin Takniki Samiti,30.3638649,77.8457121,10,1,1,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FzEHAUT6x8LpZWxcfRbrG%2Fbe631645-a2a7-45fb-8c21-fd94800836c5.jpeg,""
fc5a6073-75ba-4f49-8063-0bcd9bffe48b,"",fc5a6073-75ba-4f49-8063-0bcd9bffe48b,2018-03-19T11:21:46.464000,2018-03-19T11:23:06.337000,"",1,"","","",f8b7fdb6-504d-481b-8869-4ed49a8abebb,500,Roorkee,Haridwar,Bhartiya Gramothan Sanstha,29.8806217,77.9055933,10,1,2,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FmRs3hLZ2YgWtJlTX6D5O%2F4e6d89be-c755-4f47-abb2-88ed85e1f1a4.jpeg,""
b1a5ee2c-fa40-44e9-8c4b-f3841a9844f4,"",b1a5ee2c-fa40-44e9-8c4b-f3841a9844f4,2018-03-19T12:03:56.606000,2018-03-19T12:04:05.741000,"",1,"","","",80171690-65e1-4f8c-89dc-d2140fea3dae,500,Selaqui,Dehradun,Gramin Takniki Samiti,30.3662108,77.8491265,10,1,1,1,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2FzEHAUT6x8LpZWxcfRbrG%2Ffde1079a-9dc2-4214-a84d-7235f4b0aede.jpeg,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2Fpv7uR7olBT92Otmc2LCg%2FzEHAUT6x8LpZWxcfRbrG%2F4e77e6e7-6522-4297-b28e-e28dcf3c371c.jpeg
aca240c5-a133-4715-aa9e-edbb697a9211,"",aca240c5-a133-4715-aa9e-edbb697a9211,2018-03-20T05:32:01.860000,2018-03-20T05:32:09.651000,"",1,"","","",899e3c1e-0748-4192-9c69-d505473a78e3,53,Landhaura,Haridwar,LEADERS,29.8017017,77.9317467,10,1,1,2,https://xxxxx/WOUFxYzv9zsYYJx3AFCP%2FyL8qo6gHbP4noKrY4Xhe%2F7HnlfmlI5cgNOFKQBpGO%2F7aa7fb53-daaa-4990-930d-fa230076e43c.jpeg,""
